barcode,control symbol,title,series,series title,contents dates,contents start year,contents end year,access status,access decision reasons,access decision date
1513790,3125/11/87 PART 4,North Korea - Relations with Japan,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1975 - 1981,1975,1981,Closed,Withheld pending adv,2017-02-10 00:00:00
1513792,3125/11/87 PART 7,North Korea - Relations with Japan,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1985 - 1987,1985,1987,Closed,Withheld pending adv,2017-02-06 00:00:00
1513849,3080/18/1 PART 23,Papua New Guinea - Bilateral relations,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1987,1987,1987,Closed,Withheld pending adv,2017-04-27 00:00:00
1513850,3080/18/1 PART 24,Papua New Guinea - Bilateral relations,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1987,1987,1987,Closed,Withheld pending adv,2017-04-27 00:00:00
1514061,3081/11/5/3/1 PART 76,Papua New Guinea - Bilateral relations - Papua New Guinea/Indonesia border,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1985 - 1985,1985,1985,Closed,Withheld pending adv,2017-04-05 00:00:00
1514062,3081/11/5/3/1 PART 77,Papua New Guinea - Bilateral relations - Papua New Guinea/Indonesia border,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1985 - 1985,1985,1985,Closed,Withheld pending adv,2017-04-06 00:00:00
1514075,3081/11/5/3/4 PART 1,Papua New Guinea/Indonesia border - Relations - The OPM,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1985 - 1986,1985,1986,Closed,Withheld pending adv,2017-04-06 00:00:00
1514078,3081/11/5/3/4 PART 2,Papua New Guinea/Indonesia border - Relations - The OPM,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1986,1986,1986,Closed,Withheld pending adv,2017-04-06 00:00:00
1514080,3081/2/1 PART 25,Papua New Guinea - National political situation - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1981 - 1981,1981,1981,Closed,Withheld pending adv,2017-04-03 00:00:00
1514101,3081/11/6/1 PART 2,Papua New Guinea - Relations with USSR,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1974 - 1976,1974,1976,Closed,Withheld pending adv,2017-01-24 00:00:00
1514103,3081/11/6/1 PART 3,Papua New Guinea - Relations with USSR,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1977,1976,1977,Closed,Withheld pending adv,2017-01-18 00:00:00
1514105,3081/11/6/1 PART 4,Papua New Guinea - Relations with USSR,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1977 - 1979,1977,1979,Closed,Withheld pending adv,2017-01-19 00:00:00
1514107,3081/11/6/1 PART 5,Papua New Guinea - Relations with USSR,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1982,1979,1982,Closed,Withheld pending adv,2017-01-10 00:00:00
1514109,3081/11/6/1 PART 6,Papua New Guinea - Relations with USSR,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1982 - 1986,1982,1986,Closed,Withheld pending adv,2017-01-18 00:00:00
1514604,3000/2/15 PART 18,Indo China - Refugees - International attitudes,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1981 - 1981,1981,1981,Closed,Withheld pending adv,2017-03-21 00:00:00
1514605,3000/2/15 PART 21,Indo China - Refugees - International attitudes,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1981 - 1981,1981,1981,Closed,Withheld pending adv,2017-03-16 00:00:00
1514606,3000/2/15 PART 22,Indo China - Refugees - International attitudes,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1982 - 1982,1982,1982,Closed,Withheld pending adv,2017-03-15 00:00:00
1514692,3005/9/7 PART 1,ASEAN - Relations with EEC,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1977,1976,1977,Closed,Withheld pending adv,2017-04-03 00:00:00
1514694,3005/9/7 PART 2,ASEAN - Relations with EEC,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1977 - 1978,1977,1978,Closed,Withheld pending adv,2017-04-04 00:00:00
1514695,3005/9/7 PART 3,ASEAN - Relations with EEC,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1979,1978,1979,Closed,Withheld pending adv,2017-04-03 00:00:00
1515485,3103/11/90 PART 24,Japan - Relations with South Korea,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1981,1980,1981,Closed,Withheld pending adv,2017-02-27 00:00:00
1515520,3103/11/176 PART 1,Japan - Relations with Antarctica,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1981,1976,1981,Closed,Withheld pending adv,2017-04-05 00:00:00
1515586,3107/40/91 PART 18,China - Relations with North Korea,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1988,1987,1988,Closed,Withheld pending adv,2017-04-18 00:00:00
1515738,3127/11/89 PART 10,South Korea - Relations with Japan,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1981 - 1982,1981,1982,Closed,Withheld pending adv,2017-02-22 00:00:00
1516410,3010/9/6/1 PART 6,Thailand - Relations with ASEAN,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1977 - 1977,1977,1977,Closed,Withheld pending adv,2017-04-03 00:00:00
1516411,3010/9/6/1 PART 7,Thailand - Relations with ASEAN,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1977 - 1977,1977,1977,Closed,Withheld pending adv,2017-04-03 00:00:00
1516414,3010/9/6/1 PART 8,Thailand - Relations with ASEAN,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1977 - 1981,1977,1981,Closed,Withheld pending adv,2017-04-03 00:00:00
1516420,3010/10/1 PART 14,Thailand - Relations with Australia,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1976,1976,1976,Closed,Withheld pending adv,2017-04-06 00:00:00
1516422,3010/10/1 PART 15,Thailand - Relations with Australia,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1978,1976,1978,Closed,Withheld pending adv,2017-04-05 00:00:00
1516557,3016/11/161 PART 38,Cambodia - Relations with United States of America,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1975 - 1976,1975,1976,Closed,Withheld pending adv,2017-03-03 00:00:00
1516558,3016/11/161 PART 39,Cambodia - Relations with United States of America,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1977,1976,1977,Closed,Withheld pending adv,2017-04-27 00:00:00
1516560,3016/11/161 PART 41,Cambodia - Relations with United States of America,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1980,1979,1980,Closed,Withheld pending adv,2017-04-27 00:00:00
1516631,3018/4/1 PART 1,Indo China - Laos - Economic and financial - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1953 - 1962,1953,1962,Closed,Withheld pending adv,2017-01-31 00:00:00
1516760,3014/4/1 PART 1,Indo China - Economic and financial - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1951 - 1956,1951,1956,Closed,Withheld pending adv,2017-10-11 00:00:00
1516849,3015/1/1 PART 1,Provisional revolutionary government - Vietnam - Internal - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1974 - 1976,1974,1976,Closed,Withheld pending adv,2017-04-21 00:00:00
1517008,3016/4/1 PART 8,Cambodia - Economic and financial - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1974 - 1976,1974,1976,Closed,Withheld pending adv,2017-03-30 00:00:00
1517013,3016/4/1 PART 9,Cambodia - Economic and financial - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1977,1976,1977,Closed,Withheld pending adv,2017-03-30 00:00:00
1548550,1208/71 PART 1,Communications - Strategic Plan,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1987,1986,1987,Closed,Withheld pending adv,2017-04-03 00:00:00
1548551,1208/71 PART 2,Communications - Strategic Plan,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1988,1987,1988,Closed,Withheld pending adv,2017-04-03 00:00:00
1548552,1208/71 PART 3,Communications - Strategic plan,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1988,1987,1988,Closed,Withheld pending adv,2017-04-05 00:00:00
1548553,1208/71 PART 3A,Communications - Strategic plan and ADCNET,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1988 - 1990,1988,1990,Closed,Withheld pending adv,2017-04-03 00:00:00
1548555,1208/71 PART 5,Strategic plan and ADCNET,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1988 - 1990,1988,1990,Closed,Withheld pending adv,2017-04-03 00:00:00
1548556,1208/71 ANNEX,Communications - Strategic plan - American and Canadian plans,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1987,1987,1987,Closed,Withheld pending adv,2017-04-03 00:00:00
1548604,69/4/15 PART 1,Union of Soviet Socialist Republics - Social and cultural - General - Olympic games,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1980,1980,1980,Closed,Withheld pending adv,2017-05-04 00:00:00
1548705,25/1/3 PART 39,France - Foreign policy - Relations with Australia,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1984 - 1985,1984,1985,Closed,Withheld pending adv,2017-03-09 00:00:00
1549795,51/1/3 PART 15,Romania - Relations with Australia,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1981 - 1981,1981,1981,Closed,Withheld pending adv,2017-08-16 00:00:00
1550358,69/1/4/2 PART 71,Union of Soviet Socialist Republics - Relations with United States of America,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1985 - 1985,1985,1985,Closed,Withheld pending adv,2017-08-17 00:00:00
1550361,69/1/4/2 PART 73,Union of Soviet Socialist Republics - Relations with United States of America,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1985 - 1986,1985,1986,Closed,Withheld pending adv,2017-08-01 00:00:00
1550362,69/1/4/2 PART 76,Union of Soviet Socialist Republics - Relations with United States of America,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1986,1986,1986,Closed,Withheld pending adv,2017-08-15 00:00:00
1550363,69/1/4/2 PART 77,Union of Soviet Socialist Republics - Relations with United States of America,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1986,1986,1986,Closed,Withheld pending adv,2017-08-03 00:00:00
1550374,69/1/4/2/1 PART 11,Union of Soviet Socialist Republics - Relations with United States of America - Detente,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1986,1986,1986,Closed,Withheld pending adv,2017-08-16 00:00:00
1550593,160/2/1 PART 26,Sri Lanka - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1977 - 1978,1977,1978,Closed,Withheld pending adv,2017-03-22 00:00:00
1550594,160/2/1 PART 47,Sri Lanka - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1986,1986,1986,Closed,Withheld pending adv,2017-03-23 00:00:00
1550597,160/2/1 PART 49,Sri Lanka - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1986,1986,1986,Closed,Withheld pending adv,2017-03-21 00:00:00
1550601,160/2/1 PART 53,Sri Lanka - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1987,1987,1987,Closed,Withheld pending adv,2017-03-21 00:00:00
1550602,160/2/1 PART 63,Sri Lanka - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1988 - 1988,1988,1988,Closed,Withheld pending adv,2017-03-16 00:00:00
1550630,160/2/5/3 PART 7,Sri Lanka - Political - Communal - Tamils,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1981 - 1981,1981,1981,Closed,Withheld pending adv,2017-03-21 00:00:00
1551853,186/11/4 PART 11,Sri Lanka - Relations with India,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1987,1987,1987,Closed,Withheld pending adv,2017-10-31 00:00:00
1555363,720/5/8/4 PART 1,Australia - Japan nuclear safeguards agreement - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1978,1978,1978,Closed,Withheld pending adv,2017-04-05 00:00:00
1555492,720/5/36/1 PART 1,AAEC [Australian Atomic Energy Commission] - Australia-Sweden nuclear safeguards agreement implementation,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1983,1980,1983,Closed,Withheld pending adv,2017-03-23 00:00:00
1555494,720/5/36/1 PART 2,AAEC [Australian Atomic Energy Commission] - Australia-Sweden nuclear safeguards agreement implementation,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1983 - 1987,1983,1987,Closed,Withheld pending adv,2017-04-06 00:00:00
1555573,720/5/44/1 PART 10,AAEC [Australian Atomic Energy Commission] - Australian relations with other countries - EEC Euratom Nuclear Safeguards Agreement,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1987,1987,1987,Closed,Withheld pending adv,2017-03-15 00:00:00
1555608,720/5/44/3 PART 14,Australia - Euratom nuclear safeguards agreement - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1980,1980,1980,Closed,Withheld pending adv,2017-04-04 00:00:00
1555952,720/5/2/10 PART 1,Australia/United States - Nuclear safeguards agreement negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1974 - 1978,1974,1978,Closed,Withheld pending adv,2017-03-28 00:00:00
1555957,720/5/2/10 PART 2,Australia/United States - Nuclear safeguards agreement negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1978,1978,1978,Closed,Withheld pending adv,2017-03-28 00:00:00
1555958,720/5/2/10 PART 3,Australia/United States - Nuclear safeguards agreement negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1979,1978,1979,Closed,Withheld pending adv,2017-03-16 00:00:00
1555962,720/5/2/10 PART 4,Australia/United States - Nuclear safeguards agreement negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1979,1979,1979,Closed,Withheld pending adv,2017-03-16 00:00:00
1555964,720/5/2/10 PART 6,Australia/United States - Nuclear safeguards agreement negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1980,1979,1980,Closed,Withheld pending adv,2017-04-06 00:00:00
1555973,720/5/4/2 PART 1,Australia/Canada - Nuclear safeguards agreement negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1977 - 1980,1977,1980,Closed,MAKE YOUR SELECTION | Withheld pending adv,2017-03-28 00:00:00
1556024,720/5/5/2 PART 5,Australia/France - Nuclear safeguards agreement implementation,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1987,1986,1987,Closed,Withheld pending adv,2017-01-19 00:00:00
1556053,723/4 PART 8,Pacific economic and cultural cooperation,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1979,1979,1979,Closed,Withheld pending adv,2017-04-05 00:00:00
1557398,553/1/86 PART 10,Cultural relations with China,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1980,1979,1980,Closed,Withheld pending adv,2017-05-11 00:00:00
1558943,679/30/3 PART 1,Defence - International legal issues - Law of the Sea and other maritime legal issues,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1985 - 1986,1985,1986,Closed,Withheld pending adv,2017-04-05 00:00:00
1559353,683/72/77,Japan - Relations with Papua New Guinea and the South West Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1972 - 1973,1972,1973,Closed,Withheld pending adv,2017-01-13 00:00:00
1563303,827/1/35 PART 7,USA - Economic relations with Australia,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1979,1979,1979,Closed,Withheld pending adv,2017-04-05 00:00:00
1588886,277/2 PART 22,Australian Pacific interests - General policy including South Pacific study group,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1988 - 1988,1988,1988,Closed,Withheld pending adv,2017-04-04 00:00:00
1588889,277/2/6,Pacific area - Australian interests - Proposal for federation of Melanisia,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1958 - 1981,1958,1981,Closed,Withheld pending adv,2017-04-03 00:00:00
1588996,277/8/2 PART 1,Pacific area - Soviet rocket firings in the the Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1960 - 1982,1960,1982,Closed,Withheld pending adv,2017-12-14 00:00:00
1588998,277/8/3 PART 1,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1970 - 1976,1970,1976,Closed,Withheld pending adv,2017-03-09 00:00:00
1588999,277/8/3 PART 2,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1976,1976,1976,Closed,Withheld pending adv,2017-03-16 00:00:00
1589000,277/8/3 PART 3,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1976,1976,1976,Closed,Withheld pending adv,2017-03-16 00:00:00
1589001,277/8/3 PART 4,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1976,1976,1976,Closed,Withheld pending adv,2017-03-01 00:00:00
1589002,277/8/3 PART 5,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1976,1976,1976,Closed,Withheld pending adv,2017-03-15 00:00:00
1589003,277/8/3 PART 6,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1976,1976,1976,Closed,Withheld pending adv,2017-03-15 00:00:00
1589004,277/8/3 PART 7,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1976,1976,1976,Closed,Withheld pending adv,2017-03-15 00:00:00
1589005,277/8/3 PART 8,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1977,1976,1977,Closed,Withheld pending adv,2017-03-15 00:00:00
1589007,277/8/3 PART 9,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1977 - 1978,1977,1978,Closed,Withheld pending adv,2017-03-15 00:00:00
1589008,277/8/3 PART 10,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1979,1978,1979,Closed,Withheld pending adv,2017-03-15 00:00:00
1589009,277/8/3 PART 11,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1980,1979,1980,Closed,Withheld pending adv,2017-03-15 00:00:00
1589010,277/8/3 PART 12,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1980,1980,1980,Closed,Withheld pending adv,2017-03-16 00:00:00
1589012,277/8/3 PART 13,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1981,1980,1981,Closed,Withheld pending adv,2017-03-15 00:00:00
1589015,277/8/3 PART 18,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1981 - 1982,1981,1982,Closed,Withheld pending adv,2017-03-16 00:00:00
1589017,277/8/3 PART 19,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1982 - 1982,1982,1982,Closed,Withheld pending adv,2017-03-15 00:00:00
1589020,277/8/3 PART 20,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1982 - 1982,1982,1982,Closed,Withheld pending adv,2017-03-16 00:00:00
1589021,277/8/3 PART 21,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1982 - 1982,1982,1982,Closed,Withheld pending adv,2017-03-08 00:00:00
1589022,277/8/3 PART 22,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1983 - 1983,1983,1983,Closed,Withheld pending adv,2017-03-16 00:00:00
1589024,277/8/3 PART 24,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1984 - 1985,1984,1985,Closed,Withheld pending adv,2017-03-16 00:00:00
1589030,277/8/3 PART 25,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1985 - 1985,1985,1985,Closed,Withheld pending adv,2017-03-15 00:00:00
1589033,277/8/3 PART 31,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1987,1987,1987,Closed,Withheld pending adv,2017-03-15 00:00:00
1589036,277/8/3 PART 32,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1987,1987,1987,Closed,Withheld pending adv,2017-02-07 00:00:00
1589038,277/8/3 PART 33,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1988,1987,1988,Closed,Withheld pending adv,2017-03-15 00:00:00
1589040,277/8/3 PART 34,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1988 - 1988,1988,1988,Closed,Withheld pending adv,2017-02-06 00:00:00
1589042,277/8/3 PART 35,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1988 - 1988,1988,1988,Closed,Withheld pending adv,2017-02-08 00:00:00
1589044,277/8/3 PART 36,Pacific area - Soviet interests in Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1988 - 1988,1988,1988,Closed,Withheld pending adv,2017-02-07 00:00:00
1589232,262/12/14 PART 1,USA - Relations with foreign countries - Nicaragua,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1968 - 1983,1968,1983,Closed,Withheld pending adv,2017-04-27 00:00:00
1589236,262/12/14 PART 3,USA - Relations with foreign countries - Nicaragua,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1984 - 1984,1984,1984,Closed,Withheld pending adv,2017-04-28 00:00:00
1589238,262/12/14 PART 4,USA - Relations with foreign countries - Nicaragua,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1984 - 1984,1984,1984,Closed,Withheld pending adv,2017-04-10 00:00:00
1589246,262/12/14 PART 6,Latin America - USA - Relations with Nicaragua,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1985 - 1985,1985,1985,Closed,Withheld pending adv,2017-04-10 00:00:00
1589248,262/12/14 PART 7,Latin America - USA - Relations with Nicaragua,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1985 - 1985,1985,1985,Closed,Withheld pending adv,2017-04-11 00:00:00
1589265,262/12/14 PART 20,Latin America - USA - Relations with Nicaragua,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1986,1986,1986,Closed,Withheld pending adv,2017-04-27 00:00:00
1589539,277/2 PART 19,Australian Pacific interests - General policy including South Pacific Study Group,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1984 - 1984,1984,1984,Closed,Withheld pending adv,2017-04-04 00:00:00
1589540,277/2 PART 20,Australian Pacific interests - General policy including South Pacific Study Group,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1984 - 1985,1984,1985,Closed,Withheld pending adv,2017-04-06 00:00:00
1591545,929/32/1 PART 2A,Human rights countries - Eastern Europe,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1984 - 1985,1984,1985,Closed,Withheld pending adv,2017-05-09 00:00:00
1591549,929/32/1/1 PART 1,Human rights countries - USSR,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1980,1979,1980,Closed,Withheld pending adv,2017-10-24 00:00:00
1604535,250/2/1 PART 27,United States of America - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1981 - 1981,1981,1981,Closed,Withheld pending adv,2017-08-16 00:00:00
1604539,250/2/1 PART 29,United States of America - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1982 - 1983,1982,1983,Closed,Withheld pending adv,2017-08-02 00:00:00
1604545,250/2/1 PART 33,United States of America - Political - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1987,1986,1987,Closed,Withheld pending adv,2017-08-17 00:00:00
1604557,250/2/5 PART 5,United States of America - Political - The Presidency,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1983,1978,1983,Closed,Withheld pending adv,2017-08-23 00:00:00
1604748,250/7/1 PART 43,United States of America - Foreign Policy - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1984 - 1986,1984,1986,Closed,Withheld pending adv,2017-08-03 00:00:00
1606100,250/9/31 PART 20,United States of America - Relations with Australia - 1980 Olympic Games - Action support of boycott and an international sports festival,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1980,1980,1980,Closed,Withheld pending adv,2017-12-07 00:00:00
1606104,250/9/31 PART 22,United States of America - Relations with Australia - 1980 Olympic Games - Action support of boycott and an international sports festival,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1980,1980,1980,Closed,Withheld pending adv,2017-05-15 00:00:00
1606530,277/8/3 PART 23,Pacific area - Soviet interests in the Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1983 - 1984,1983,1984,Closed,Withheld pending adv,2017-12-14 00:00:00
1606534,277/8/3 PART 27,Pacific area - Soviet interests in the Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1986,1986,1986,Closed,Withheld pending adv,2017-02-01 00:00:00
1606535,277/8/3 PART 28,Pacific area - Soviet interests in the Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1987,1986,1987,Closed,Withheld pending adv,2017-02-09 00:00:00
1606536,277/8/3 PART 29,Pacific area - Soviet interests in the Pacific,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1987 - 1987,1987,1987,Closed,Withheld pending adv,2017-10-12 00:00:00
1606629,277/14/1 PART 15,South Pacific area - Australian interests - Fishing interests - Regional Fisheries Agency,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1978,1978,1978,Closed,Withheld pending adv,2017-03-24 00:00:00
1606646,277/14/1 PART 22,South Pacific area - Australian interests - Fishing interests - Regional Fishing Agency,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1979,1979,1979,Closed,Withheld pending adv,2017-03-24 00:00:00
1655302,626/11/90 PART 2,Post liaison and guidance - Post files East Berlin Embassy,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1984,1979,1984,Closed,Withheld pending adv,2017-12-15 00:00:00
1699274,246/1/1 PART 2,Nicaragua - Internal - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1984 - 1987,1984,1987,Closed,Withheld pending adv,2017-04-10 00:00:00
1699350,246/7/2 PART 1,Nicaragua - External activities and policies of anti Sandanista groups,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1984 - 1985,1984,1985,Closed,Withheld pending adv,2017-04-26 00:00:00
