barcode,series,control symbol,title,contents dates,contents start year,contents end year,original access status,original access decision reasons,original access decision date,current access status,current access decision reasons,current access decision date,days closed,years closed,url
4679529,A1945,222/2/9 ATTACHMENT 2,Disposal of demi official correspondence between Brigadier Rourke (former First Assistant Secretary) and Australian Defence Representatives Overseas - background Boase/Hewitt,1948 - 1951,1948,1951,Closed,Withheld pending adv,2015-04-14 00:00:00,Open,,2017-01-27 00:00:00,654,1 years 289 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4679529
4704040,A1945,248/7/34,Country study of Indonesia,1959 - 1959,1959,1959,Closed,Withheld pending adv,2014-03-07 00:00:00,Open,,2017-02-22 00:00:00,1083,2 years 353 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4704040
4704334,A1945,276/1/19,Military communications in the 1970 era - overtime plan for joint communications systems,1960 - 1960,1960,1960,Closed,Withheld pending adv,2014-01-30 00:00:00,Open,,2017-01-25 00:00:00,1091,2 years 361 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4704334
4963520,M1282,3,"[Personal Papers of Prime Minister Fraser] Records of discussions [with Mrs Margaret Thatcher, Jimmy Carter and other UK and US representatives, relating to United States operations in Iran, Moscow Olympics boycott, Soviet invasion of Afghanistan, Rhodesia etc]",31 Jan 1980 - 27 Apr 1980,1980,1980,Closed,Withheld pending adv,2014-05-19 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-05-23 00:00:00,1100,3 years 4 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4963520
5265223,A2539,B1975/22,Brief Australian Delegation Third United Nations Conference on the Law of the Sea - Third Session - Geneva 17 March - 10 May 1975,1975 - 1975,1975,1975,Closed,Withheld pending adv,2016-07-04 00:00:00,Open with exception,33(1)(a),2017-11-17 00:00:00,501,1 years 136 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5265223
4012565,M4843,6,Personal letters of Sir Alan Watt as Ambassador - Tokyo - to and from the Secretary [A H Tange ],Mar 1954 - Feb 1956,1954,1956,Closed,Withheld pending adv,2011-12-13 00:00:00,Open with exception,33(1)(a),2017-02-06 00:00:00,1882,5 years 56 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4012565
4012567,M4843,8,Correspondence of Sir Alan Watt as Ambassador - Tokyo - with H G Marshall,Nov 1957 - Dec 1958,1957,1958,Closed,Withheld pending adv,2012-01-03 00:00:00,Open,,2017-02-16 00:00:00,1871,5 years 45 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4012567
5450811,M4081,4/43,Seas and Submerged Lands - Meetings  - Discussions with State mines ministers regarding offshore petroleum,1964 - 1965,1964,1965,Closed,Withheld pending adv,2014-11-27 00:00:00,Open,,2017-08-29 00:00:00,1006,2 years 276 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5450811
546438,A1838,919/13/4 PART 32,France - Disarmament - Nuclear Weapons Testing,1972 - 1972,1972,1972,Closed,Withheld pending adv,2016-10-17 00:00:00,Open with exception,33(1)(a),2017-11-22 00:00:00,401,1 years 36 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=546438
548141,A1838,3107/2/10/1 PART 3,China - Political - United States State Department or other Despatches - Annual - Semi-Annual Correspondence Only,1972 - 1973,1972,1973,Closed,Withheld pending adv,2011-12-07 00:00:00,Open with exception,33(1)(a),2017-05-24 00:00:00,1995,5 years 169 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548141
548232,A1838,3107/40/161 PART 23,Communist China - Relations with United States of America,1971 - 1971,1971,1971,Closed,Withheld pending adv,2011-12-08 00:00:00,Open with exception,33(1)(a),2017-01-25 00:00:00,1875,5 years 49 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548232
32757161,A452,1970/0902,Entry into Papua New Guinea of Nicholaas Simion Meset (West IrIanese) for permissive residency,1969 - 1971,1969,1971,Closed,Withheld pending adv,2016-06-27 00:00:00,Open with exception,33(1)(g),2017-05-03 00:00:00,310,0 years 310 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=32757161
3333919,A1838,1652/3/1 PART 3,Terrorism - Domestic violence in Australia - General,1981 - 1983,1981,1983,Closed,Withheld pending adv,2014-12-01 00:00:00,Open with exception,33(1)(a) | 33(1)(d) | 33(1)(g),2017-03-06 00:00:00,826,2 years 96 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3333919
3338480,A1838,1558/1/44 PART 19,International Court of Justice - Advisory opinions French Nuclear tests Australia vs France,1973 - 1973,1973,1973,Closed,Withheld pending adv,2016-05-04 00:00:00,Open,,2017-06-30 00:00:00,422,1 years 57 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3338480
4679506,A1945,16/6/1,FOLIO REMOVAL - .05CM FOLIOS - Intelligence studies for Anzus 'Indonesian anti communist separatist group and personalities',1957 - 1957,1957,1957,Closed,Withheld pending adv,2015-05-19 00:00:00,Open with exception,33(1)(a),2017-06-27 00:00:00,770,2 years 40 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4679506
4679528,A1945,222/2/9 ATTACHMENT 1,Disposal of demi official correspondence between Brigadier Rourke (former First Assistant Secretary) and Australian Defence Representatives Overseas - background O'Brien,1948 - 1951,1948,1951,Closed,Withheld pending adv,2015-07-07 00:00:00,Open with exception,33(1)(a),2017-04-19 00:00:00,652,1 years 287 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4679528
4698012,A1945,100/2/13,Sino - soviet war potential 1959 to 1963,1959 - 1966,1959,1966,Closed,Withheld pending adv,2014-05-08 00:00:00,Open,,2017-06-21 00:00:00,1140,3 years 44 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4698012
4704032,A1945,248/4/50,Situation in Laos,1961 - 1961,1961,1961,Closed,Withheld pending adv,2015-04-14 00:00:00,Open,,2017-03-31 00:00:00,717,1 years 352 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4704032
4704047,A1945,249/12/3,Study of Quasi-overt military by CSE,1959 - 1962,1959,1962,Closed,Withheld pending adv,2015-04-02 00:00:00,Open,,2017-02-27 00:00:00,697,1 years 332 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4704047
4704292,A1945,83/1/13,The role of the Colonies in peace and war,1965 - 1965,1965,1965,Closed,Withheld pending adv,2015-04-21 00:00:00,Open,,2017-03-08 00:00:00,687,1 years 322 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4704292
4227265,A10463,910/6 PART 4,"Jakarta - International conferences - ""Non Aligned Conference""",1979 - 1981,1979,1981,Closed,Withheld pending adv,2011-05-06 00:00:00,Open with exception,Withheld pending adv,2017-05-25 00:00:00,2211,6 years 20 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4227265
450910,A1838,1495/9/1 PART 2,Antarctica - Japanese interests [3cm],1962 - 1969,1962,1969,Closed,33(1)(a) | Withheld pending adv,2010-08-02 00:00:00,Open with exception,33(1)(a),2017-05-18 00:00:00,2481,6 years 290 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=450910
548371,A1838,3127/1/1 PART 2,Korea - Internal General - Including Tours by Australian Representatives,1968 - 1971,1968,1971,Closed,Withheld pending adv,2016-08-08 00:00:00,Open with exception,33(1)(a),2017-02-14 00:00:00,190,0 years 190 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548371
548523,A1838,3107/38/1,China - Relations with Australia - Australian Representation,1961 - 1973,1961,1973,Closed,Withheld pending adv,2012-06-25 00:00:00,Open with exception,33(1)(a),2017-06-29 00:00:00,1830,5 years 4 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548523
548532,A1838,3107/38/1/2 PART 1,China - Relations with Australia - Australian Representatives - Social Contact with People's Republic of China Diplomats,1971 - 1972,1971,1972,Closed,Withheld pending adv,2011-06-18 00:00:00,Open with exception,33(1)(a),2017-07-25 00:00:00,2229,6 years 38 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548532
548582,A1838,3107/38/8 PART 2,China - Relations with Australia - Cultural & Scientific,1973 - 1974,1973,1974,Closed,Withheld pending adv,2012-05-17 00:00:00,Open,,2017-10-05 00:00:00,1967,5 years 141 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548582
549644,A1838,3020/2/1 PART 22,North Vietnam - Political - General,1973 - 1974,1973,1974,Closed,Withheld pending adv,2010-05-28 00:00:00,Open with exception,33(1)(a),2017-01-10 00:00:00,2419,6 years 228 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=549644
550615,A1838,3034/10/11/20 PART 3,Visit to Indonesia by Prime Minister - Mr [Edward Gough] Whitlam 1973,1973 - 1973,1973,1973,Closed,Withheld pending adv,2013-11-12 00:00:00,Open with exception,33(1)(a),2017-06-30 00:00:00,1326,3 years 230 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=550615
550704,A1838,3034/11/161 PART 17,Indonesia - Relations with USA,1972 - 1975,1972,1975,Closed,33(1)(b) | 33(1)(a) | Withheld pending adv,2013-05-23 00:00:00,Open with exception,33(1)(a),2017-01-25 00:00:00,1343,3 years 247 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=550704
553128,A1838,528/1/4 PART 3,Hong Kong - Communist Activities within the Colony,1967 - 1967,1967,1967,Closed,Withheld pending adv,2010-06-11 00:00:00,Open with exception,33(1)(a),2017-02-14 00:00:00,2440,6 years 249 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=553128
3911902,A6364,WH1963/03S,"Washington savingrams inwards chronological, numbers 201 to 400, 2 March to 18 April 1963",1963 - 1963,1963,1963,Closed,Withheld pending adv,2013-08-09 00:00:00,Open with exception,33(1)(a),2017-10-12 00:00:00,1525,4 years 64 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3911902
4012573,M4843,14,Mr John Rowland - personal correspondence of Sir Alan Watt as Ambassador - Bonn,May 1960 - Jan 1962,1960,1962,Closed,Withheld pending adv,2012-01-23 00:00:00,Open with exception,33(1)(a),2017-01-10 00:00:00,1814,4 years 353 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4012573
5265234,A2539,B1975/46,Report of the Australian Delegation Third United Nations Conference on the Law of the Sea - Third Session - Geneva Switzerland 17 March to 9 May 1975,1975 - 1975,1975,1975,Closed,Withheld pending adv,2016-07-04 00:00:00,Open,,2017-10-03 00:00:00,456,1 years 91 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5265234
4679520,A1945,249/4/24,Military Advisers' Fourteenth Conference,1960 - 1961,1960,1961,Closed,Withheld pending adv,2014-01-30 00:00:00,Open,,2017-02-23 00:00:00,1120,3 years 24 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4679520
4704026,A1945,139/1/6,Exchange of defence views at planning level with New Zealand,1961 - 1962,1961,1962,Closed,Withheld pending adv,2015-04-14 00:00:00,Open,,2017-02-17 00:00:00,675,1 years 310 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4704026
4704041,A1945,248/7/49,Indonesian Military capability uo to the end of 1962 and 1970,1962 - 1970,1962,1970,Closed,Withheld pending adv,2015-04-02 00:00:00,Open with exception,33(1)(a),2017-02-22 00:00:00,692,1 years 327 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4704041
4704048,A1945,249/15/2,Australian defence assistance to SEATO training of students from Asian SEATO countries,1959 - 1962,1959,1962,Closed,Withheld pending adv,2014-11-18 00:00:00,Open,,2017-02-23 00:00:00,828,2 years 98 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4704048
4747238,A4250,1986/3146,Development Import Finance Facility - China - HEPCA - Shanghai waste water treatment project,1986 - 1987,1986,1987,Closed,Withheld pending adv,2016-09-07 00:00:00,Open,,2017-05-03 00:00:00,238,0 years 238 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4747238
5265222,A2539,B1975/21,Third United Nations Conference on the Law of the Sea - Third Session - Geneva Switzerland - 17 March to 9 May 1975 - Report of the Australian Delegation,1975 - 1975,1975,1975,Closed,Withheld pending adv,2016-07-06 00:00:00,Open,,2017-10-04 00:00:00,455,1 years 90 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5265222
5265290,A2539,B1987/122,Law of the Sea Preparatory Commission (5th Resumed Session) Confidential Report of the Australian Delegation - New York 27 July - 21 August 1987,1987 - 1987,1987,1987,Closed,Withheld pending adv,2016-07-04 00:00:00,Open,,2017-07-18 00:00:00,379,1 years 14 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5265290
565279,A1838,250/9/10/1,United States of America - Relations with Australia - Australian visitors to United States of America - Security questions,1951 - 1965,1951,1965,Closed,Withheld pending adv,2011-11-04 00:00:00,Open,,2017-07-24 00:00:00,2089,5 years 263 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=565279
573898,A1838,932/5/26 PART 1,United Nations - Refugees - East Pakistani refugees,1971 - 1971,1971,1971,Closed,Withheld pending adv,2014-05-26 00:00:00,Open with exception,33(1)(a),2017-06-22 00:00:00,1123,3 years 27 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=573898
580304,A1838,766/3/64 PART 1,China - Relations with Guinea,1960 - 1971,1960,1971,Closed,Withheld pending adv,2016-04-11 00:00:00,Open with exception,33(1)(a),2017-02-21 00:00:00,316,0 years 316 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=580304
581615,A1838,73/1/3 PART 6,Yugoslavia - Foreign Policy - Relations with Australia,1967 - 1968,1967,1968,Closed,Withheld pending adv,2016-07-08 00:00:00,Open,,2017-06-23 00:00:00,350,0 years 350 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=581615
581621,A1838,73/1/3 PART 8,Yugoslavia - Relations with Australia,1968 - 1969,1968,1969,Closed,Withheld pending adv,2015-12-10 00:00:00,Open with exception,Withheld pending adv,2017-11-30 00:00:00,721,1 years 356 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=581621
5834345,A2539,B1989/80,Law of the Sea Preparatory Commission 7th Session - Confidential Report of the Australian Delegation - Kingston 27 February - 23 March 1989,1989 - 1989,1989,1989,Closed,Withheld pending adv,2016-07-04 00:00:00,Open,,2017-07-12 00:00:00,373,1 years 8 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5834345
583746,A1838,141/2/1 PART 1,Spanish Sahara - Political - General,1975 - 1975,1975,1975,Closed,Withheld pending adv,2015-05-06 00:00:00,Open with exception,33(1)(a),2017-11-28 00:00:00,937,2 years 207 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=583746
5843881,A2539,B1988/105,"Zone of cooperation - first draft informal working papers produced by Australia - volume 2, 19 December 1988",1988 - 1988,1988,1988,Closed,Withheld pending adv,2016-07-18 00:00:00,Open,,2017-12-01 00:00:00,501,1 years 136 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5843881
585087,A1838,250/2/1 PART 13,United States of America - Political - General,1969 - 1970,1969,1970,Closed,Withheld pending adv,2016-05-30 00:00:00,Open,,2017-02-23 00:00:00,269,0 years 269 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=585087
585161,A1838,1500/1/24/2/2 PART 1,Diplomatic Representatives in Australia Protection of Diplomatic & Consular Premises Yugoslav Embassy Canberra and Consulate General Sydney,1966 - 1969,1966,1969,Closed,Withheld pending adv,2016-04-19 00:00:00,Open with exception,33(1)(d) | 33(1)(e)(iii),2017-04-06 00:00:00,352,0 years 352 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=585161
4213974,A4359,111/5 PART 9,[Jakarta] - Aid - IGGI [Inter-Governmental Group on Indonesia],1973 - 1973,1973,1973,Closed,Withheld pending adv,2011-05-06 00:00:00,Open,,2017-01-24 00:00:00,2090,5 years 264 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4213974
5450781,M4081,4/12 PART 2,Seas and Submerged Lands - Constitutional - Request by Minister for National Development for further examination of Commonwealth powers over the Territorial Sea (1969),1954 - 1969,1954,1969,Closed,Withheld pending adv,2014-11-26 00:00:00,Open,,2017-05-03 00:00:00,889,2 years 159 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5450781
545877,A1838,914/8 PART 1,"United Nations Security Council, Oman",1957 - 1962,1957,1962,Closed,Withheld pending adv,2016-07-01 00:00:00,Open,,2017-12-01 00:00:00,518,1 years 153 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=545877
546444,A1838,919/13/4 PART 34,France - Disarmament - Nuclear Weapons Testing,1972 - 1972,1972,1972,Closed,Withheld pending adv,2016-04-19 00:00:00,Open with exception,33(1)(a),2017-06-21 00:00:00,428,1 years 63 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=546444
548312,A1838,3123/2 PART 20,Korea - Consideration of Korean Question by General Assembly,1975 - 1975,1975,1975,Closed,Withheld pending adv,2016-08-29 00:00:00,Open with exception,33(1)(a),2017-11-16 00:00:00,444,1 years 79 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548312
548733,A1838,3107/40/87 PART 5,China - Relations with Japan,1971 - 1971,1971,1971,Closed,Withheld pending adv,2016-05-04 00:00:00,Open with exception,33(1)(a),2017-07-12 00:00:00,434,1 years 69 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548733
548772,A1838,316/2/1/5 PART 1,Fiji - Australia - Relations - Annual Review of Australian Relations,1968 - 1975,1968,1975,Closed,Withheld pending adv,2011-08-02 00:00:00,Open with exception,33(1)(a),2017-02-17 00:00:00,2026,5 years 200 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548772
5490766,A12174,B90/000016,Australia - Indonesia bilateral nuclear policy talks Jakarta 30-31 October 1990 brief for the Australian delegation - DFAT [Department of Foreign Affairs and Trade],30 Oct 1990 - Oct 1990,1990,1990,Closed,Withheld pending adv,2016-10-21 00:00:00,Open,,2017-02-24 00:00:00,126,0 years 126 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5490766
549817,A1838,3024/3/6/1 PART 3,Singapore - Information - Press,1965 - 1971,1965,1971,Closed,Withheld pending adv,2011-07-12 00:00:00,Open with exception,33(1)(a),2017-11-22 00:00:00,2325,6 years 134 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=549817
5298051,B662,1974/6125,Law of the Sea - Conference Committee - No 3 - marine pollution,1974 - 1975,1974,1975,Closed,Withheld pending adv,2012-05-24 00:00:00,Open with exception,Withheld pending adv,2017-01-19 00:00:00,1701,4 years 240 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5298051
5450525,M4081,6/7 PART 3,International - Antarctica - Antarctic Marine Living Resources Draft Convention,Mar 1979 - Apr 1980,1979,1980,Closed,Withheld pending adv,2011-04-12 00:00:00,Open,,2017-11-23 00:00:00,2417,6 years 226 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5450525
547242,A1838,3004/13/18 PART 1,Neutralism in South East Asia [2cms],1959 - 1971,1959,1971,Closed,Withheld pending adv,2011-07-06 00:00:00,Open with exception,33(1)(a),2017-11-21 00:00:00,2330,6 years 139 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=547242
548238,A1838,3107/40/161 PART 27,China - Relations with United States of America,1972 - 1972,1972,1972,Closed,Withheld pending adv,2011-12-08 00:00:00,Open with exception,33(1)(a),2017-02-14 00:00:00,1895,5 years 69 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548238
548299,A1838,3123/2 PART 10,Korea - Consideration of Korean Question by General Assembly,1971 - 1972,1971,1972,Closed,Withheld pending adv,2016-04-19 00:00:00,Open with exception,33(1)(a),2017-07-27 00:00:00,464,1 years 99 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548299
548307,A1838,3123/2 PART 16,Korea - Consideration of Korean Question by General Assembly,1973 - 1974,1973,1974,Closed,Withheld pending adv,2016-04-18 00:00:00,Open with exception,33(1)(a),2017-02-01 00:00:00,289,0 years 289 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548307
548369,A1838,3126/2/2 PART 1,DPRK - Republic of Korea - Relations Military Confrontation - Yellow Sea Islands,1972 - 1974,1972,1974,Closed,Withheld pending adv,2015-03-12 00:00:00,Open with exception,33(1)(a),2017-01-18 00:00:00,678,1 years 313 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548369
586173,A1838,3107/2/2 PART 2,China - Political Information - United Kingdom - Summaries,1959 - 1961,1959,1961,Closed,Withheld pending adv,2011-12-09 00:00:00,Open,,2017-06-21 00:00:00,2021,5 years 195 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=586173
586407,A1838,3004/12/16 PART 2,South East Asia - General - Joint Intelligence Committee - Far East Review of Current Intelligence [JIC FE],1957 - 1961,1957,1961,Closed,33(1)(b) | 33(1)(a) | Withheld pending adv,1900-10-29 00:00:00,Open with exception,33(1)(a),2017-01-16 00:00:00,42448,116 years 79 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=586407
587935,A1838,73/1/3 PART 10,Yugoslavia - Relations with Australia,1970 - 1970,1970,1970,Closed,Withheld pending adv,2015-12-10 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-10-24 00:00:00,684,1 years 319 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=587935
588006,A1838,73/1/6 PART 14,Yugoslavia - Non-Aligned Nations Conference,1973 - 01 Jan 1800,1973,1800,Closed,Withheld pending adv,2010-07-16 00:00:00,Open with exception,33(1)(a),2017-02-16 00:00:00,2407,6 years 216 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=588006
588832,A1838,740/3/14,Asia and Far East Relations with the United Kingdom,1961 - 1974,1961,1974,Closed,Withheld pending adv,2011-07-04 00:00:00,Open,,2017-07-26 00:00:00,2214,6 years 23 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=588832
589331,A1838,175/2/1 PART 8,Israel - Political - General,1969 - 1970,1969,1970,Closed,Withheld pending adv,2015-07-21 00:00:00,Open with exception,33(1)(a),2017-06-28 00:00:00,708,1 years 343 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=589331
589392,A1838,175/11/38 PART 3,Israel - Relations with Egypt,1968 - 1974,1968,1974,Closed,Withheld pending adv,2015-04-01 00:00:00,Open with exception,33(1)(a),2017-02-22 00:00:00,693,1 years 328 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=589392
60169685,M4835,106,Law of the Sea [Report of the Australian Delegation to the United Nations Committee on the peaceful uses of the seabed and the ocean floor beyond the limits of National Jurisdiction],1973 - 1973,1973,1973,Closed,Withheld pending adv,2016-03-15 00:00:00,Open with exception,33(1)(a),2017-10-24 00:00:00,588,1 years 223 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=60169685
60211594,A10028,800/151 PART 2,China : Bi-lateral relations political and general - Vietnam,21 Apr 1978 - 07 Jul 1978,1978,1978,Closed,Withheld pending adv,2015-12-21 00:00:00,Open with exception,33(1)(a),2017-11-29 00:00:00,709,1 years 344 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=60211594
60211614,A10028,801/6/1 PART 1,China : political and general - government and executive - NPC and Provincial PC,04 Jan 1977 - 26 Oct 1977,1977,1977,Closed,Withheld pending adv,2014-12-01 00:00:00,Open,,2017-03-31 00:00:00,851,2 years 121 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=60211614
463610,A5954,2367/3,Joint Intelligence Bureau (Melbourne) Representative - Singapore - Representation Allowance,1955 - 1955,1955,1955,Closed,Withheld pending adv,2015-05-20 00:00:00,Open,,2017-03-08 00:00:00,658,1 years 293 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=463610
4668000,A1945,60/1/3,Civil defence,1956 - 1960,1956,1960,Closed,Withheld pending adv,2015-05-29 00:00:00,Open with exception,33(1)(a),2017-03-08 00:00:00,649,1 years 284 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4668000
4679509,A1945,83/2/7,Australian and New Zealand Joint Logistic Plans,1959 - 1962,1959,1962,Closed,Withheld pending adv,2015-04-14 00:00:00,Open,,2017-01-24 00:00:00,651,1 years 286 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4679509
4679521,A1945,249/7/6,MPO Plan 5B/59 (2/7/1959-10/9/1959) File No. 3,1959 - 1959,1959,1959,Closed,Withheld pending adv,2015-04-02 00:00:00,Open,,2017-02-23 00:00:00,693,1 years 328 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4679521
4698002,A1945,84/1/40,Three years defence programme 1962/1963 to 1964/1965 (based on the review of strategic basis of policy),1961 - 1962,1961,1962,Closed,Withheld pending adv,2014-10-13 00:00:00,Open,,2017-02-17 00:00:00,858,2 years 128 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4698002
4704027,A1945,139/1/16,Exchange of defence views at planning level with New Zealand part 2,1961 - 1962,1961,1962,Closed,Withheld pending adv,2015-04-14 00:00:00,Open,,2017-02-16 00:00:00,674,1 years 309 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4704027
4704046,A1945,249/9/14,SEATO communications electronics sixth meeting,1959 - 1962,1959,1962,Closed,Withheld pending adv,2015-04-02 00:00:00,Open,,2017-02-17 00:00:00,687,1 years 322 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4704046
4780660,M1333,5,[Personal Papers of Prime Minister Fraser] Heads of Government letters 'U' [J Callaghan and Mrs Margaret Thatcher (United Kingdom)],17 Apr 1978 - 26 Oct 1982,1978,1982,Closed,Withheld pending adv,2011-10-17 00:00:00,Open with exception,33(1)(a) | 33(1)(d) | 33(1)(g),2017-01-12 00:00:00,1914,5 years 88 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=4780660
5265241,A2539,B1975/72,Third United Nations Conference on the Law of the Sea - Third Session - Geneva Switzerland 17 March - 9 May 1975 - Report of the Australian Delegation Led by Senator Willisee,1975 - 1975,1975,1975,Closed,Withheld pending adv,2016-07-06 00:00:00,Open,,2017-10-04 00:00:00,455,1 years 90 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5265241
550613,A1838,3034/10/11/20 PART 2,Visit to Indonesia by Prime Minister - Mr [Edward Gough] Whitlam 1973,1973 - 1973,1973,1973,Closed,Withheld pending adv,2013-11-12 00:00:00,Open with exception,33(1)(a),2017-06-29 00:00:00,1325,3 years 229 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=550613
550671,A1838,3034/11/52 PART 13,Indonesia - Relations with USSR,1972 - 1975,1972,1975,Closed,Withheld pending adv,2010-05-21 00:00:00,Open with exception,33(1)(a),2017-01-27 00:00:00,2443,6 years 252 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=550671
550870,A1838,3036/10/6/1 PART 4,West Irian - Relations with Australia - Political - Indonesian Attitude to PNG,1973 - 1973,1973,1973,Closed,Withheld pending adv,2015-03-27 00:00:00,Open,,2017-02-14 00:00:00,690,1 years 325 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=550870
551763,A1838,748/2/4 PART 1,Vietnam - Industry and raw materials,1955 - 1971,1955,1971,Closed,Pre Access Recorder | Closed period | 33(1)(b) | 33(1)(a) | Withheld pending adv,2011-03-25 00:00:00,Open,,2017-04-13 00:00:00,2211,6 years 20 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=551763
552175,A1838,766/1 PART 10,Communist China - Economic Relations with Australia,1971 - 1971,1971,1971,Closed,Withheld pending adv,2012-02-06 00:00:00,Open,Withheld pending adv,2017-10-25 00:00:00,2088,5 years 262 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=552175
